"","stele","radius_sem","radius_shoot","radius_lat","aer","xylem","gap","trans_time_apo","trans_time_xyl","kw","aquaporine","plasmo","n"
"1",32.2826606407762,0.227021737582982,0.696800991892815,0.103334845602512,0.0797793222591281,-19.2766845598817,3.18392296647653,1.76096082478762,2.86024810746312,0.0002493273595348,0.000412270484911278,6.60490648541599e-12,1
"2",9.86035563051701,0.316651992127299,0.593810671940446,0.149971043132246,0.175092898309231,4.77480944246054,2.85337309725583,3.86955831665546,1.00634144619107,0.000142253460548818,0.000595275056175888,7.99573909733444e-12,2
"3",-13.5533912293613,0.255299167335033,0.328067150339484,0.1184515921399,0.364336364902556,-7.57374614477158,1.50180807104334,1.15966850798577,3.73534609843045,0.000347676946502179,0.000209490687865764,2.26077362913638e-12,3
"4",-25.5634282156825,0.337833428941667,0.606474428251386,0.126215631654486,0.207254075910896,-1.86416156589985,0.347181748133153,2.48368656728417,1.91970941331238,0.000115991355292499,0.000478112779883668,6.05520799234509e-12,4
"5",21.9125810824335,0.278093459643424,0.465403376147151,0.107735869428143,0.267965130973607,5.79704616218805,3.9838986992836,2.59255240764469,2.96414093114436,0.000394080818723887,0.000309331187838689,4.74026198536158e-12,5
"6",26.8350947089493,0.365781686082482,0.362705213576555,0.139320779545233,0.484982814174145,-10.1220866665244,2.03588897688314,1.60739853046834,1.6758613679558,0.000289338074531406,0.000698080084100366,1.55960517972708e-12,6
"7",-3.14219184219837,0.205992888659239,0.509173060953617,0.120495884073898,0.0534679838456213,17.2264712303877,1.17706060782075,3.37499897554517,3.4409964075312,0.000201688669808209,0.00038103944612667,9.94305399432778e-12,7
"8",3.8113678060472,0.301460308581591,0.320387163385749,0.112175790593028,0.0960944471880794,17.6181395724416,-0.268397718202323,1.52437322027981,2.11779545806348,0.000281839158479124,0.000362420932296664,8.72043769210577e-12,8
"9",28.5888104513288,0.264277406409383,0.551485032215714,0.131242251768708,0.410375820472836,-14.7206502407789,2.91074300836772,3.50494819134474,3.1387903643772,0.00022713436037302,0.000732880333252251,2.7101376272738e-12,9
"10",14.9165721982718,0.379298667050898,0.651619765162468,0.122116753645241,0.319105760194361,9.36017878353596,2.54750623973086,2.14772402960807,1.47706630360335,0.00016459752060473,0.000297208336414769,3.66895147636533e-12,10
"11",-27.3601439408958,0.24226224925369,0.420251958817244,0.140745575167239,0.125597760081291,-3.29126577824354,1.23110164608806,2.78775592427701,3.26563974283636,0.000325330613274127,0.000540926635777578,7.34775434881449e-12,11
"12",-19.68207385391,0.350577759742737,0.53928423076868,0.101733061438426,0.282906726468354,-7.26960588246584,0.126938906498253,3.76222546491772,2.19844532012939,0.000135983632132411,0.000259548737015575,1.13001919481903e-12,12
"13",7.28176286444068,0.214958884939551,0.382587463408709,0.133103453135118,0.226491318549961,0.0691862404346466,3.65819157520309,1.22026628162712,2.68331073317677,0.000374086224008352,0.000561264456808567,9.20130260605365e-12,13
"14",38.4543432481587,0.328818604536355,0.48301425985992,0.114004792599007,0.00497223669663072,-15.8793579041958,1.8175660604611,2.95679343305528,1.20595957431942,0.00030918160835281,0.000468689927319065,5.33159578759223e-12,14
"15",-6.01090423762798,0.293346214108169,0.63885791786015,0.144939070520923,0.440705943387002,11.7720843479037,0.8532734089531,2.11935666576028,3.91152760386467,0.000181847453862429,0.000643664561910555,4.2920964339748e-12,15
"16",-5.50552750937641,0.331998562067747,0.574899895861745,0.137619125237688,0.351839582901448,2.23009459674358,3.40074881631881,1.37458916660398,3.71654498949647,0.00038308030674234,0.000497189903724939,8.51404249817133e-12,16
"17",36.846670685336,0.29642832018435,0.303228284046054,0.118993349513039,0.170012364629656,-5.10869529098272,-0.169535265769809,3.70160394255072,1.16625392902642,0.000108021809905767,0.000324118179641664,2.50373907163739e-12,17
"18",6.76817408762872,0.35989794973284,0.406120375543833,0.128118853969499,0.0751251964829862,10.8422509208322,1.70788731519133,1.96938110515475,2.68863973487169,0.000209840461239219,0.00070907531757839,3.87649413123727e-12,18
"19",-18.0832809116691,0.224376535974443,0.672007523477077,0.109049335075542,0.385446615982801,-16.8091935664415,2.64200641447678,3.01297035627067,2.42936388030648,0.000300302252639085,0.000404932195087895,7.55530036538839e-12,19
"20",-27.9399725515395,0.382490830123425,0.393407984822988,0.148062611371279,0.0425891056656837,-12.5016871094704,3.77905568527058,3.54286029934883,3.61223875917494,0.000236011715605855,0.00066939116595313,7.74445674754679e-13,20
"21",16.5986948180944,0.245356563851237,0.534719932079315,0.117131391167641,0.482190617360175,19.8371052369475,0.559784661047161,1.39275402761996,1.64495219197124,0.000253843006212264,0.000427563123032451,8.84573244769126e-12,21
"22",29.1775168571621,0.310768290050328,0.637125698104501,0.136230046115816,0.26486692763865,-4.2413217201829,0.960921671707183,2.75427983235568,2.98330841865391,0.000353293863777071,0.000605764659726992,5.68372692484409e-12,22
"23",2.13745540939271,0.273682851903141,0.49100251160562,0.104856608621776,0.196679542772472,8.4101203083992,2.24605382885784,2.27499303687364,1.76016297377646,0.000155606010556221,0.000232865202007815,4.64422420952469e-12,23
"24",-0.445092720910907,0.368863987736404,0.679583941400051,0.11532819098793,0.154054733458906,6.74648951739073,3.12901015160605,2.62712574657053,3.43681324552745,0.000365567979123443,0.000235595208173618,3.4442725719884e-12,24
"25",23.0356997530907,0.209172651357949,0.448538140207529,0.146844584261999,0.33947605220601,-0.914720743894577,-0.476434648036957,2.35532031301409,1.44608864746988,0.000125531909056008,0.000550195727916434,6.81102097723633e-12,25
"26",19.2071363981813,0.347251274809241,0.348305178806186,0.100208393065259,0.431052119005471,15.0068904459476,1.43367940885946,3.33891644701362,3.15807211957872,0.000192188456468284,0.000453976299799979,7.78847602400929e-12,26
"27",-21.7727793660015,0.287413454055786,0.579816611483693,0.131387282488868,0.124247075524181,-12.341664917767,2.33263779059052,1.73718814365566,1.95836363267154,0.000317956485878676,0.000624648349080235,2.05351167637855e-12,27
"28",-16.3164974469692,0.319746499322355,0.460592078790069,0.123622479662299,0.466874570585787,-18.3462337777019,3.45437758229673,1.91203640401363,3.89261189196259,0.00022071152087301,0.000339107327116653,6.41048736348748e-12,28
"29",13.7257558573037,0.25849113855511,0.617529741302133,0.142444329336286,0.0237246155738831,14.3149740248919,0.340571125503629,3.11733069457114,1.36575777828693,0.00026914552776143,0.000722464100131765,5.09554247707128e-12,29
"30",35.0545111391693,0.397731371596456,0.516810548305511,0.11085941363126,0.24481728952378,-9.73404161632061,0.634319351986051,1.00717815291137,2.51177082955837,0.0003381332478486,0.00028184219673276,1.20776819139719e-12,30
"31",-12.4890027288347,0.23632952645421,0.361311551183462,0.129342233575881,0.309503437951207,2.61451620608568,2.02491607656702,3.92834730912,2.22905695531517,0.000170764299668372,0.000521270515676588,9.59121588543057e-12,31
"32",-10.3135195467621,0.315553584694862,0.66415702663362,0.102734998008236,0.0126215829513967,-11.1303951963782,1.59424151154235,2.39987208135426,2.59962332248688,0.000255995407141745,0.000749850715417415,4.94933304153383e-12,32
"33",34.0149674657732,0.250343149527907,0.407715079560876,0.134303296497092,0.447951168287545,16.5306603163481,2.73491632845253,2.6645592674613,2.14112578425556,0.000233932592626661,0.000364350217394531,5.96604565866291e-12,33
"34",11.5924621839076,0.393525844998658,0.307874459028244,0.112776957405731,0.289343121927232,-1.8909902125597,3.28492291318253,1.68242808897048,3.9922865787521,0.000148236319702119,0.000529329578625038,9.73383940048516e-12,34
"35",-15.2347642648965,0.228266581706703,0.563997354358435,0.143903989298269,0.232507857028395,5.45771989971399,-0.0700507210567594,3.28834490757436,1.26621040701866,0.000360736761055887,0.000292054426064715,1.64891084097326e-12,35
"36",-22.9207346495241,0.364487562328577,0.495550994575024,0.111041505634785,0.327363790944219,3.98132558912039,1.07579029444605,3.068269954063,3.08184682391584,0.000100596650969237,0.000577594923507422,6.66706608813256e-12,36
"37",19.21915425919,0.200841151550412,0.626320800930262,0.129915260523558,0.134183618240058,-8.67973238229752,2.14560342067853,1.85549124982208,2.03448450099677,0.000390432259254158,0.000260842302814126,3.00215712990612e-12,37
"38",24.1414676140994,0.342838633991778,0.526771767064929,0.123415759019554,0.105092167854309,12.86939650774,3.89174420852214,3.96710852347314,3.32551136147231,0.000302397969551384,0.000632703224057332,2.19847041871399e-12,38
"39",-0.499298004433513,0.279143395088613,0.395100309327245,0.141846721433103,0.419686586596072,-19.4793111458421,0.465908883605152,1.05049413815141,1.55744632147253,0.000207671466376632,0.000464175932435319,8.23188218455762e-12,39
"40",1.30566223524511,0.377516285143793,0.581347217410803,0.125175492977723,0.493547566700727,-15.3641931712627,1.27045256085694,3.65258899517357,2.88376149442047,0.00027583769261837,0.000417355222022161,9.28587551619857e-12,40
"41",31.1463218275458,0.23798944298178,0.340530985593796,0.10649781501852,0.0617506890557706,11.9747514650226,2.51660052826628,1.31808976083994,1.85983721353114,0.000214092562440783,0.00066132803899236,9.25536161474884e-13,41
"42",17.473749788478,0.305781895294785,0.437565419450402,0.140537905273959,0.216559241060168,-6.47615779191256,2.95920867286623,3.05177737493068,3.5243071410805,0.000168227413017303,0.000207626638002694,4.20737991612405e-12,42
"43",-29.8655157256871,0.266401537507772,0.684312504157424,0.12152024093084,0.276972513180226,1.17513194680214,-0.290291810873896,2.01274284999818,1.73280513193458,0.000340743412449956,0.000578373978380114,5.53622207846493e-12,43
"44",-17.8645848389715,0.326841269247234,0.350241138413548,0.135631198063493,0.182313214056194,9.38704319298267,0.805078111123294,1.43726000282913,2.7999969618395,0.000122941771615297,0.000313914482994005,2.94154691286385e-12,44
"45",5.41246830485761,0.288878451474011,0.521636755391955,0.1046480756253,0.372006574645638,-2.95189898461103,1.83973910287023,3.58024807181209,2.31806244328618,0.000368084838613868,0.000489139357069507,8.66286947391927e-12,45
"46",36.5847149025649,0.354703677818179,0.618962679058313,0.148636878468096,0.40437860134989,18.6264123395085,3.61856171069667,2.2201871778816,3.79266630485654,0.000324594327062368,0.000379681034386158,7.11620152555406e-12,46
"47",-4.19308143667877,0.216887344419956,0.452915506064892,0.117315295524895,0.0862215533852577,-14.0248798578978,0.157574251294136,2.70366253331304,1.09002818632871,0.000185477408859879,0.000681680448260158,3.72666302211583e-12,47
"48",-8.04165989160538,0.357871284149587,0.335817320644855,0.124643835425377,0.237589821219444,-4.50254324823618,2.67258652253076,3.45007369574159,1.28208187315613,0.000396085483580828,0.000554275548597798,9.0502119442448e-12,48
"49",39.36517694965,0.219957483746111,0.592304850369692,0.143664545565844,0.301840380765498,7.83640116453171,1.66817643120885,1.47373301628977,3.83530373871326,0.000114059896860272,0.000250415054755285,6.89875951223075e-13,49
"50",9.28634656593204,0.336173521354795,0.69204762391746,0.109624461643398,0.460874604061246,-13.7443909049034,-0.147452865261585,2.83242213353515,2.30980442464352,0.00019446428315714,0.000617348099313676,4.43960110526532e-12,50
