"","Cc","age","sam"
"1",0.733150251360274,0.2,1
"2",1.11554679410452,0.3,1
"3",1.56830166964246,0.4,1
"4",1.79616690205368,0.5,1
"5",2.41816260385724,0.6,1
"6",2.7168615488255,0.7,1
"7",3.40493595446966,0.8,1
"8",4.17431564343529,0.9,1
"9",4.7845250097407,1,1
"10",5.49264313670052,1.1,1
"11",6.31644724698724,1.2,1
"12",6.63290325772688,1.3,1
"13",7.90214423289267,1.4,1
"14",8.61948960423036,1.5,1
"15",9.66674638174148,1.6,1
"16",10.3200677998864,1.7,1
"17",11.2662258865428,1.8,1
"18",12.4616384655651,1.9,1
"19",13.1565591873595,2,1
"20",13.9392394273988,2.1,1
"21",15.0662779305512,2.2,1
"22",15.578244799198,2.3,1
"23",16.9392574955938,2.4,1
"24",17.5514113265252,2.5,1
"25",18.4013966234289,2.6,1
"26",19.358773307235,2.7,1
"27",20.5647576178484,2.8,1
"28",20.9636326740871,2.9,1
"29",22.1867114135732,3,1
"30",22.9944944657984,3.1,1
"31",23.997957079452,3.2,1
"32",24.6380506986492,3.3,1
"33",25.7280374505981,3.4,1
"34",26.5542448254695,3.5,1
"35",27.6154722596621,3.6,1
"36",28.1792185251175,3.7,1
"37",29.0995355057697,3.8,1
"38",29.9777852209102,3.9,1
"39",30.7502293487591,4,1
"40",31.4243203009873,4.1,1
"41",32.4504765066348,4.2,1
"42",32.8418996634357,4.3,1
"43",34.2296948954933,4.4,1
"44",34.9579120166282,4.5,1
"45",35.8492101589276,4.6,1
"46",36.3842087095568,4.7,1
"47",37.5257619243356,4.8,1
"48",38.1776703736513,4.9,1
"49",39.1871803039992,5,1
"50",40.0388839995949,5.1,1
"51",40.7626270056625,5.2,1
"52",41.7582612880897,5.3,1
"53",42.3674297665134,5.4,1
"54",43.4415208692999,5.5,1
"55",44.0699309797571,5.6,1
"56",44.9266343021796,5.7,1
"57",45.9959075651177,5.8,1
"58",46.6683062954471,5.9,1
"59",47.2424899794521,6,1
"60",48.427322855057,6.1,1
"61",49.2956323018223,6.2,1
"62",49.2956323018223,6.3,1
"63",50.7291644764712,6.4,1
"64",51.6357178766393,6.5,1
"65",52.6354825677814,6.6,1
"66",53.1530227258885,6.7,1
"67",54.43963888104,6.8,1
"68",55.5029427530573,6.9,1
"69",56.014431861944,7,1
"70",57.2051469188003,7.1,1
"71",57.6108133443991,7.2,1
"72",59.1113975463752,7.3,1
"73",60.2407997037191,7.4,1
"74",61.0347203648978,7.5,1
"75",61.6874565385089,7.6,1
"76",63.3978358018782,7.7,1
"77",64.8809602561246,7.8,1
"78",66.0042802090687,7.9,1
"79",67.6462290951991,8,1
"80",69.5999037653023,8.1,1
"81",70.6145334292026,8.2,1
"82",72.0962884288933,8.3,1
"83",72.6562362569532,8.4,1
"84",73.2342869476189,8.5,1
"85",75.0812483894619,8.6,1
"86",76.0565909576837,8.7,1
"87",77.9220777765362,8.8,1
"88",79.4748674005695,8.9,1
"89",80.8379443636541,9,1
"90",89.3625605983908,9.1,1
"91",95.9536904415748,9.2,1
"92",108.088572750403,9.3,1
"93",116.673554958509,9.4,1
"94",125.067255462333,9.5,1
"95",141.420854871165,9.6,1
"96",159.63081657112,9.7,1
"97",177.064120372881,9.8,1
"98",194.825498508979,9.9,1
"99",211.738327849261,10,1
"100",237.825790494223,10.1,1
"101",263.899052204955,10.2,1
"102",291.428626205282,10.3,1
"103",314.842575423254,10.4,1
"104",343.36293198221,10.5,1
"105",364.299278862895,10.6,1
"106",396.399798885659,10.7,1
"107",422.751499289723,10.8,1
"108",449.462753379484,10.9,1
"109",471.965137047986,11,1
"110",502.318692154306,11.1,1
"111",528.95135160608,11.2,1
"112",554.105482069132,11.3,1
"113",579.995891447651,11.4,1
"114",604.275566613233,11.5,1
"115",629.558752880484,11.6,1
"116",658.190779571732,11.7,1
"117",683.276789262731,11.8,1
"118",708.183631350384,11.9,1
"119",733.940188227166,12,1
"120",755.634261309752,12.1,1
"121",786.967629621875,12.2,1
"122",816.967092165343,12.3,1
"123",849.69441444008,12.4,1
"124",885.658227033672,12.5,1
"125",917.252112877147,12.6,1
"126",948.664862384976,12.7,1
"127",987.643042816487,12.8,1
"128",1027.62627274114,12.9,1
